@user-uw9vd5xu7e,대선이 끝나고 마음 둘곳 없어찾아들었습니다 위로 받고 갑니다
@delma8189,최애플리 사랑합니다
@user-ux5fh9zk4p,검정치마가 있다니… 진짜 최고세요
@user-ug4zx5by6g,하 falling이라니 .. 너무 좋아..
@pby4875,존박 폴링 오랜만에 듣는데도 너무좋네요 ㅎㅎㄹ
@user-ts2cq9mv9c,너무좋아 격하게 좋아
@vinty9624,지금 혼자 불몽허면서 듣는데 갬성 롯되네요
@user-ox7kd8nx7c,빅스비한테 유튜브에서 잔잔한노래틀어달라고하니까 이거틀어줌 빅스비가선택한 플리 좋넹ㅎㅎ
@classic1579,존박 falling 개좋네
@user-ip7ew6up4i,내생일날 내가제일 좋아하는 백예린님이 곡을 만드셧다니까 재가한번 들어보겠습니다
@minseop6060,좋네요.
@user-jz2fv1ns4m,노래 너무 좋아요 슨생님
@Lighthouse.2023,내 첫사랑이 잘때 우울한 노래만 듣는다고 만들어줬던 플레이리스트들에 나한테 들려주는 노래 하나가 있었지 그 사람과 헤어지고 그노래를 매일 들었어.. 아직도 보고싶어 왜냐면 내가 사귄 사람 중 제일 잘생겼거든
@10CM_jjapcial,이밤을 빌려 말해요..있을줄은..
@user-uz3io7vp1y,옛날에 잃은 친구 생각이 나네너랑 같이 있을때 어느 순간보다 행복했고 즐거웠는데 어쩌다 서로 싸우게된걸까?지금 생각해보면 전부 내잘못이지만잘못을 깨닫고 사과하고싶어도 할 수 없다는게 지금 가장 후회되는게 아닐까 싶다.
@user-mf1sz9kq7l,노래가좋군요
@user-pp2gy6xq9k,눈띠님 진짜 서울대 선곡학과 이런거 전공하셨어요? 강의명 막 재능과 센스 이런거냐고 ㄹㅇ거를곡이 없네요
@user-tl3hq9tl2s,아니 이 알고리즘 내가 지금 청소시작해야하는데 시간아깝게 귀차니즘발동으로 누워있는거 어찌알았지..... 믿고들어왔다진짜
@willesnoch,걸으면서도 좋은데염?? 
@user-nl6od4hb2p,천천히 가는 법을 잊어버린 사람들이 타고 가는 자전거를 좇는 우리에겐 잠시 쉬었다 갈 나무가 필요한 것이 아닐까
@user-lh5nx7qf2o,미안 눈띠 나 너무 늦었다 자기전에 꼭 다 들어보고 잘게 사랑해 눈띠 
@jian000,아무 생각하기 싫어서...앉아만 있는중입니다...좋네요...하아........ 퇴근시켜줘...
@kskeososkeje,눈띠 덕분에 좋은 밤이였다. 고마워. ?
@user-xm2ku9pf2h,눈띠 이번 영상도 고마워 사랑해
@user-ip8lm8mq5b,최애 플리로 등극…
@user-sz5gw7po2j,이 노래도 추가해 주세요^^오늘 추천받았는데 좋더라구요!https://youtu.be/nZ9UdAjn0NE
@user-sp8kr3ez2g,꽃 관리하면서 들으면 시간순샥
@user-zi3oy1vg8b,사랑한다. 많이 들을게
@user-rz5tb5dv8u,지금딱 제상황에맞네요 감사합니당
@begin__again,크 넘 좋당
@user-kt9lp7uh3r,"너를 생각하며, 편안히 누워있어.."
@user-dd2rf7xk1w,눈띠.......대학이 전부는 아니라지만 지금은 대학이 전부 같아 너무 우울하다ㅠㅠ 노래 들으면서 위로 받을게
@user-cv8yg6xz2z,플레이리스트가 너무저랑찰떡궁합 눈에띠네감사해요
@hyewonkim6096,힘든시기인데 위로되네요
@oliviakim7485,"할 일도 많고, 해야 할 것도 많고, 하고 싶은 것도 많지만……… 지금은 모르겠다, 아무것도 하기 싫으네"
@jinlee0916,"노래가 겁나 슬푸네요,,,"
@rudns531,모든 위로가 된다는 말을 해주고싶지만 생각하게 되네 광고 때문에
@user-wq3tt4kl6j,오늘도 눈띠 사랑한다.
@user-co1ik6hs4w,눈띠 너무 오랜만이다. 오늘도 고맙다.
@user-oy4ln7op4u,법정스님 책 읽으면서 듣는중..
@AnnaKim-pe1wv,지금 내가 그래.... 그냥 아무것도 하기 싫어...?
@adamadam-gm1go,시리가 나를 이곳으로 불렀다
@user-fc8cc1sg5z,직장다니며 낼생각하다 잠안오는 이타이밍에 올라와서 제생각 읽은줄...눈띠 알럽해
@user-if5st3rp9e,"뭐야 제 플레이리스트 훔쳐본 줄 알았어요,, 내사랑 노래들만 있네"
@user-dj8un7kq6l,짜파게티1개   치즈콕콕 2개 스파게티콕콕 1개   까르보불닭 1개   김치큰사발면 1개 참깨라면 1개   생생우동2개   눈을감자 4개    홈런볼 1개
@user-jl8kh2bz9c,데이먼스이어...
@____________________---,죠지를 바라봐주라고?? ㄷㄷㄷ
@user-qe2wv4cp2o,좋아요!
@user-zg6ns6cb5o,두곡 지날때마다 광고가 두개라니....
@weeeeeep,이렇게 광고 많은 노래모음은 처음봄 2분마다 광고가 계속 나옴
@user-hc3fy8rd3s,진짜 이거밖에 안들음
@user-kn7cy4hw5i,알람..왜자꾸 늦게 울리냐구..ㅠ눈띠 사랑한다.ㅠ
@user-fd4nk8pz9k,위로돼요ㅠㅠ
@user-go6xq9cs2k,
@user-ip9ig6fm7p,눈띠야 오늘도 고마워
@tv-jh7oi,아    저는노래가 좋아서 홍보하고 있어요
@dadalim,사랑한다 눈띠?
@TV-ii8ly,
@user-lp8yt3jg2s,눈띠 보고싶었어. 사랑한다.
@hosinoai895,이거 내 멜론 플리랑 개똑같네
@user-ln4bo5gj4z,너무 힘들당..
@bombom_d,"아니 진짜 알고리즘에 뜨네,, 띠네씨 나랑 결혼해,,,"
@hjchunz7004,눈띠..초장부터 나랑 같이 걷다 적재량 넘쳐서 숨차볼래..? (사랑한다)
@jajhgg5765,95퍼센트 내스타일
@user-ry7yg3ds3h,해야할건 많고 하기는 싫고
@user-qe2wv4cp2o,완전!
@user-bo2fz3oj3t,ㅡ으흗
@user-qs9pq3fu1q,광고 제거 2:41:28
@user-tx8sm7us1d,헐 그래쓰님 노래 머ㅓ야머야 혹시 여락이?!?!!
@user-vb3lo5gd7w,잠자고 싶은데공부 해야돼요
@user-lq2ut1hb1p,시작부터 귓꾸녕에 팤 들어오네요
@user-fr6il6lv5x,눈에띠네의 원래 이름은 스폴리아띠네 글라사떼 입니당
@user-sb4yi2bd3y,1:59:35 그래쓰 사랑해
@kgwndjsr,사랑한다 :) ㅇㅂㅇ
@user-zz9ox4wn1g,눈띠밖에 없다. 사랑한다.
@user-kf4gw4ny7s,광고가 노래였네….
@user-zp6yx5rx5h,누워서 듣는데 10분마다 광고가 나오냐 무슨
@YongseopKim,
@user-dn8nh5sf2e,2:41:28 광고제거
@user-mv9ew4jk8y,썸네일이 죠지 바라봐줘요? 띠네 완전 배운사람 
@user-xx1od5vs8u,출근 정말 하기 시러러러러ㅓ
@winsomeun_,2:41:25
@dhk5218,2:41:27
@user-hc7lc6zr2w,2:41:29
@user-om6fm9mc1w,2:41:28
@user-rn9zn9ss7p,2:57:15
@user-lu2bs7ku3r,미술과 요리를 배우고 싶다면 「쿠킹앤아트」를 꼭 꼭 꼭 찾아와 주세요 부탁드립니다!!!!!!!!!!!!!!!
@user-sr8kw3jf5p,원래 잘 때 뭘 들어야 잘 수 있는 사람이라 늘 asmr을 들으면서 자는데 오늘따라 몸이 너무 안 좋아서 그런지 그런 소리들이 다 거슬리더라고요 집엔 혼자 있고 몸은 안 좋은데 잠도 설치고 기분이 꿀꿀했는데 좋은 플리 찾은 거 같습니다 들으면서 잘 잘게요 감사합니다
@scj525,2:41:26
@user-re4qh5ce3l,2:41:29
@user-jd4ft1nd3o,2:41:29
@user-wc3cp3vq6m,2:41:29
@ohoh739,2:41:27
@mdttrr,2:41:27
@user-ps2wu7ol1e,2:41:29
@user-hk2zr8nj9k,2:41:29
@user-he3pb8pu7w,2:41:29
@Jjanggu9999,2:41:27
@user-kr4kz3og4j,2:41:27
@user-yq6rw1nc3j,2:41:27
@user-vj9pn1yj6u,2:41:29
@user-jv3iy8xc1x,2:41:29
@user-rr6jn5yq5u,2:41:28
@user-cg6gi6zo3i,2:41:29
@user-vh3ff6cx4v,2:41:29
@user-zv7cc1dr4w,2:41:29
@user-yn3fd2cj8h,2:41:29
@user-us8lv7wf7v,2:41:29
@user-mv1mc5nt7h,2:41:29
@tv-sd6mc,2:41:29
@user-ml4tt4ry6f,2:41:29
@user-cu1ud5eo8l,2:41:28
@user-cy4et8yh5o,2:41:28
@user-dh5vq3bo4h,2:41:28
@user-zt6lp6uw5l,2:41:28
@user-eu1es2eb7h,2:41:28
@user-cp4ws5yo8p,2:41:28
@user-tt4ly2rv7p,2:41:28
@user-th5tx8lh5n,2:41:28
@user-om7wg5nc9p,2:41:28
@user-ct5pe8sz8z,2:41:29
@user-gc2gj9vy9y,2:41:29
@mulba_7286,2:41:29
@user-pb6cb5lm9t,2:41:28
@user-pb6cb5lm9t,2:41:28
@user-we9ef9bs2s,2:41:28
@simwoochan123,2:41:28
@user-lr5xs3wt3i,2:41:28
@user-jo9fv5sm8e,2:41:28
@user-qd4cj9rt5h,2:41:28
@supping9711,2:41:28
@user-qf6qz6ww9v,2:41:28
@user-uc8el8yt9u,2:41:28
@user-hr5gf4bp3f,2:41:28
@user-gh4mk6it1u,2:41:28
@bjkim8,2:41:27
@cheangi8996,2:41:29
@user-lv6zo4fe9x,2:41:27
@kkk-hd1sn,크래커 너의 바다
@user-rh4qm5ig2v,2:41:49
@user-wu3ir6nj2u,2:41:27
@user-br5zm6uh9u,2:41:29
@user-we6bo8cx9k,2:55:55
@user-rl7qg1uh6h,2:41:25
@user-ds7pe9oy8r,2:41:29
@user-cq9xp7tp2u,2:41:29
@user-hi8gp5ny1l,2:41:28
@hanah0118,2:41:28
@user-wp8ju6xp2b,2:41:29
@shyuns2,2:41:28
@flexible_6065,2:41:28
@TV-xo7tb,2:41:28
@user-zu5sh3mb4u,2:41:28
@user-sk2qz3go9f,2:41:29
@user-mw7ub6hm8r,2:41:29
@user-ui8gs5ek1c,2:41:28
@user-fk9cy2us7u,2:41:28
@user-bj8yk6sl8v,2:41:30
@user-us7se5jb9r,2:41:30
@luvtherose,2:41:28
@user-oh2tv2eg9d,2:41:39
@user-us8lv7wf7v,2:41:57
@user-rd1kf3zr8j,2:41:30
@user-ph1bi8qs1i,2:41:55
@user-je7cw5ln2w,2:48:28
@eunyeongko7299,2:41:30
@user-fo3lw6gc5z,2:41:59
@my_treasured,1:11:29 이거 뭐임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭐지?
@user-qx2rj9uw5m,광고 2개 당첨!
@user-es5dj7xp7k,2:50:00
@user-xo2gr5he8o,첫 곡에서 끝
@user-tw7fg7bv7d,2:42:00
@user-ij2jz7kj9y,2:41:29
@user-vc1kl5nn1t,1:31:52
@user-sl9xu6bs1m,2:41:28
@user-sp9my1jn1c,2:41:50
@main_sung,10:00:00
@imfull.,뭐얔ㅋㅋㅋ 내 얘기자나?
@user-jz6rn9or1d,눈띠야 ㅜㅜ
@user-zt9ld1fg2e,1:38:00
@user-nv6ji4fj5q,3:00:00
@user-yr9fh6xv3g,3:00:00
@user-xm5dg4uw5l,3:00:00
@dkso2179,3:00:00
@user-ug6pn4ce3m,37:03
@user-sw7qw3cn5b,아니  글을 내맘대로 읽는 습관있어서 가수 이름이 죠지인데 쥬지로 읽어서 이름을 왜그리 ㅈ같이 지었지 했는데 내가 ㅈㄴ ㅂㅅ이엇네
@user-gh9ur7pj7z,21:26
@user-hq9pp9fp1v,광고때문에 그냥 끔
@wierdo2036,3:00:00
@user-uy3qk9ie7y,3:33:33
@Heyzzi_,유오하1!!
@user-zj3vq7fk9p,2:41:28
@user-qe2wv4cp2o,정말요
@user-fo2bq2lm7e,모 ㅅㅂ 노래 한곳 끝날때 마다 광고가나와 ㅅㅂ
@user-dz7km9nk7r,조지보고 들어왓다
@user-lk4jh1ju8b,2:42:00
@user-be3ow8mm3l,광고 존나많네
@user-or7wy2yk4m,0:01
@user-bp9xp7dv3p,3:00:00
@youngj9036,3:00:00
@user-du7qo9px7f,ㅋ
@user-wd3ke8jh9x,ㅎㅇ
@user-bo2fz3oj3t,ㅡㅡ
@dong5449,ㅇㅅㅇ
@user-ry7yg3ds3h,너무 내가 밉다
@oooyoube2799,그래쓰
@user-qe2wv4cp2o,죄송해요
@ams411,3818
@user-qe2wv4cp2o,실수로싫어요눌럿다가바로취소하고좋아요눌럿어요
@user-qe2wv4cp2o,죄송해요
@user-gg6tt8mo4d,"00:00 김필-그때 그 아인
04:45 손디아-어른
09:08 박보람-애쓰지마요
12:55 10cm-나의 어깨에 기대어요
16:28 권진아-위로
19:44 슬로디-지금에게
24:30 백예린-그럴때마다
28:05 로시-겨울그다음 봄
31:53 옥상달빛-내가 사라졌으면 좋겠어
36:37 민서- 소개
40:52 어쿠스틱 콜라보-응원가
44:04 권순관-이사
48:04 새벽공방-한시쯤 낭비해도 좋아
51:51 동경소녀-슬픔이 기쁨에게
55:36 109-그게 다 사랑이었어고정 해주세여"
@user-er2tl3lr8p,사는게 힘든사람 다 좋아요 눌러ㅠㅠ
@user-hc8od3yi6l,올해 정말 되는 일이 없었는데.. 이 플리 들으면서 조금 울고 다시 나아가 보려구요ㅎㅎ 올해를 완벽히 마무리 하는 걸 목표로 힘내볼게요..! 다들 화이팅 모두의 미래가 찬란히 빛나길
@user-fu5sk8qj5i,누가 나 좀 믿어줬음 좋겠다...누가 나 좀 안아주면 좋겠다..그냥 괜찮다고..그냥 앞으로 잘하면 된다고..제발..나도 상처 받을 수 있다고..고생했다고..수고했다고..나를 응원한다고..나도..나를 좋아하고 싶다..누군가에게 안겨서 펑펑 울고 싶다...
@hsshsshsksss8755,"Sou brasileira e amo a cultura coreana, estou fascinada com tudo isso gostaria de poder ir a Coreia mas so tenho 17 anos ,me desejem sorte . Para aqueles q sofrem desejo muita sorte se vc for cristao fe em deus se nao for seja fiel naquilo q acredita .A uns 6 meses atras eu estava vazia triste continuo assim mas pesquisar estudar e procurar mais sobre a Coreia tem me ajudado muito obg Coreia por existir"
@user-vf8on8hk1x,"지속적인 우울감,피곤함,자기연민으로 힘들었어요. 그러다 정혜신 교수님의 책 + 내면시각화 미술법이라는 칼럼을 찾아서 따라하고 있는데, 감정을 그려보는 것이 확실히 도움이 되더라구요!"
@user-yc8tc1ij9w,주변사람 힘들다하면 챙겨주다보니 내가 기댈곳은 없더라구요. 어디 풀곳도없고 무기력하고 그나마 퇴근하고 집에와서 이런노래 듣는게 위로가 되네여 감사합니다!
@user-lw2ru6zk2g,공부에 지친 저를 위로해주며 여유를 갖게 해주는 음악이네요. 새벽에 차한잔과 과자와 함께 들으니 어느새 고3의 지친 하루의 유일한 낙이 되었습니다. 좋은음악 정말 감사드리며 앞으로도 자주 들러야겠네요^^
@user-nh8lm4ds2y,마음이 너무 힘들 땐 음악을 들으며 회피했었어요.내면시각화 미술법이란 칼럼을 읽고 따라해봤는데 마음을 다스리는데 효과가 있더라구요:) 각자에게 맞는 방법을 찾아 행동해보는 것도 좋을 것 같아요!
@user-xe1no5hk4m,1. 무의미하게 핸드폰만 스크롤하고 있지 않기. -차라리 나가서 맛있는거라도 먹자2. 과거는 놓아주기. -이미 지난 일에 감정소비하면 끝도 없다.3. 힘들면 전부 놓아버릴 생각부터 하지 않기 -해결책을 찾자. 노력하면 충분히 해결할 수 있다 뭐든4. 이 시발 살고 싶다5. 우울할 땐 딱 내가 우울한 그 이유 만큼만 우울하기. -우울감에 압도되는 순간 결국 잠식된다 컨트롤 가능할 수준만큼만 빠졌다 나오자.6.난 내가 생각하는 것 보다 더 가치 있는 사람이다7.뭐라도 하자. 성취는 성취를 이끌어낸다
@user-jl9ke3gi4i,이렇게 힘들때는 한계라는 노래도 굉장히 힘이되더라구요 백예린버전을 요즘 힘들때마다 계속들은거같아요 추천합니다 ㅎㅎ
@user-pg7dq2oh2t,다들 힘내세요 정작힘드신분들에게는 와닿지가 않겠지만 그래도 힘내시라 애기하는 이유는 시간이 지나면 조금씩 보이드라고요 무슨일이든 처음엔 정신없고 숨도 안쉬어지는데 시간이지나니 숨도 쉬어지고 살아지게 되더라구요  시간이 다 해결해주는건 절대아니고요 아파도 힘들어도 포기하지말고 정신 똑바로 차리시면 살아갈수있어요 다들 힘드시겠지만 힘내시길......
@00d91,항상 지치고 마음이 힘들때마다 와서 듣는 노래입니다.. 노래로 또 이렇게 위로를 받습니다..! 다들 각자 알지는 못하지만 안힘든 사람은 없는것 같네요.. 각자 자리에서 힘들겠지만 우리 모두 소중한 사람이고 행복을 누려도 되는 사람이니 조금 더 힘을 내 보아요!! 그렇게 살다보면 언젠간 우리 모두에게도 빛이 오겠죠..??? 다들 아프지 마시고 우리 모두 건강합시다!! 좋은 노래로 오늘 하루도 마음이 따뜻해져갑니다! 위로와 힘을 주셔서 감사합니다?
@iamhamin06,"고등학교 처음 와서 1학기 성적 좋지 않게 받고, 제 자신의 가능성을 항상 의심하면서도 어쩔 수 없이 하다 보니 벌써 2학기 중간고사네요 ㅎㅎ 떄론 힘들고 다 그만두고 싶지만 이런 노래 들으면서 주변에서 힘내라는 말 들을 때면 다시금 회복하고자 하는 마음이 드네요물론 여기 있는 모든 분들의 고통을 알진 못하지만, 빠른 시일 내에 회복하실 수 있도록 응원하겠습니다특히 06 친구들아 아마 학교생활 하면서 즐거울 떄도 많고, 힘들 때도 있지만 우리에겐 무궁한 발전 가능성과 길이 열려 있으니 너넨 뭐든지 다 해낼 수 있을거야 ㅎㅇㅌ!!"
@user-ny9zu5ql2k,럽유셀님도 힘들고 지칠때 옆에있어드리진 못하지만 응원할게여!좋은 플레이리스트&영상 감사합니다 :)
@mathiasgonza950,최근에 힘들일이 겹쳐서 홀린듯 유튜브에 ’너무 힘들때‘ 라고 검색했는데 이 리스트가 있네요 전에 들어봤었던 노래들이 지금은 조금이라도 내 옆에 남아있어주려고 계속 귀 옆에서 외쳐주는게 너무 고맙네요 구멍난듯 내리던 눈물도 멎기 시작하고 마음도 좋은 쪽으로 조금씩 돌아서고 있네요 감사합니다 힘들어서 오신 분들 다 힘내세요
@bom_8918,댓글 안써서 처음인데 요즘 마음이 너무 복잡해서 노래 듣다가 울컥하고 댓글들 보고 폭풍 오열햇다 서로 수고햇다고 말해주는거 너무 좋다다들 수고햇어요
@miyoung1629,마음이 편안해지는 음악 감사해요~~
@user-ov6ke2lr7m,안 힘든 줄 알앗는데 이 노래 듣자마자 눈물이 울컥하는게 많이 힘들었나봐요ㅜ 속에서만 썩히고 있었던 건가봐요 정말 좋은 플레이리스트
@user-lp1wi3rb2l,"마음이 지치고 힘드신 분들, 모두 잘 될거니까 너무 아파하지 마세요. 잠시 울어도 되고 멈춰도 되니까 두려워하지 마세요. 제가 응원할게요."
@user-zb5iq2tk8b,요즘 들어서 많이 힘들고 우울했는데 선곡 들으니까 눈물이 날려고 하네요 살아가기가 싫을만큼 지쳐가고 있었는데 노래덕분에 조금씩이라도 힘이 날꺼 같아요 앞으로도 더 좋은 노래 들려주세요
@user-cu5ru5ep2g,좀 더 강해지자 멘탈적으로  내면이 단단한 사람으로...무언가에 휘둘리지 말고 소신 있게... 모두들 하는 일 잘 되시고 행복하셨음 좋겠습니다. 파이팅 입니다!!^^
@mongsiiilll,요새 정말 힘들고 울기도 많이 울었는데 댓글 보니까 위로가 많이 되어요 영상 들어오신분들 모두 화이팅!
@user-cg7bu1vm5m,"자는 게 무서울 정도로 내일이 싫어요 그리고 현재는 너무 무섭습니다. 모든 일을 마치고 몸편히 누워있는 현재가 너무나 빨리 지나가버려 내일이 올까 너무나 두렵고 무서워요 하지만 저는 또 내일을 준비하러 가야해요 모두 잘자요 화이팅하며 삽시다 다들+너무나 따뜻한 분들이 답글을 남겨 주셨네요, 문득문득 들어와 확인할 때마다 가슴이 따뜻해집니다 좋은 말씀들, 응원들 감사하며 답글을 남겨주신 분들께서 뱉은 따뜻한 말은 지금 저를 포함해 분명 다시금 되돌아 갈 겁니다 모두들 응원하겠습니다"
